Name,Link,Img,DOB,age(years),status,description,_id
Sana Saeed,/wiki/Sana_Saeed,Sana Saeed.jpg,22 September 1988,31,Alive,"Sana Saeed is an Indian actress and model, who appears in Bollywood films. She first appeared as a child artist in Kuch Kuch Hota Hai and continued to do so in films Har Dil Jo Pyar Karega and Badal. She also appeared in television shows such as Babul Ka Aangann Chootey Na and Lo Ho Gayi Pooja Iss Ghar Ki.",5ea7cf5aff604553fe2275ed
Sanchita Padukone,/wiki/Sanchita_Padukone,Sanchita Padukone.jpg,17 September 1992,27,Alive,"Sanchitha Padukone is an actress in Kannada films and Telugu films. She hails from the same village as Bollywood actress Deepika Padukone, and has denied media reports that the two are related.",5ea7cf62ff604553fe2275ee
Sandeepa Dhar,/wiki/Sandeepa_Dhar,Sandeepa Dhar.jpg,2 February 1989,31,Alive,"Sandeepa Dhar is an Indian actress. Sandeepa made her acting debut in 2010 with Isi Life Mein. For her performance in the film, she was nominated for Filmfare Award for Best Female Debut, Star Screen Award for Most Promising Newcomer and Stardust Award for Superstar of Tomorrow. Sandeepa did a cameo in Dabangg 2.",5ea7cf6aff604553fe2275ef
Sangeeta Bijlani,/wiki/Sangeeta_Bijlani,Sangeeta Bijlani.jpg,9 July 1960,59,Alive,Sangeeta Bijlani is an Indian former Bollywood actress and Miss India winner in 1980. She started her Bollywood career with lead role in Qatil in 1988 and was one of the three female leads in the multi-starrer blockbuster action film Tridev.,5ea7cf72ff604553fe2275f0
Sandra Amy,/wiki/Sandra_Amy,Sandra Amy.jpg,5 June 1992,27,Alive,Sandra Amy is an Indian film and television actress as well as a video jockey.,5ea7cf77ff604553fe2275f1
Sanober Kabir,/wiki/Sanober_Kabir,Sanober Kabir.jpg,20 March 1980,40,Alive,"Sanober Kabir is a former Bollywood actress. She was born to Sabiha and NS Kabir. She is the niece of actor Raza Murad and great-niece of veteran actor Murad. Her cousin is actress Sonam. She made her debut in Sawan Kumar Tak’s movie ‘Mother 98’, starring Rekha.",5ea7cf7eff604553fe2275f2
Sandali Sinha,/wiki/Sandali_Sinha,Sandali Sinha.jpg,11 January 1972,48,Alive,Sandali Sinha is an Indian Bollywood actress and model. She is known for her portrayal of Pia in the romantic hit Tum Bin.,5ea7cf87ff604553fe2275f3
Sanghavi,/wiki/Sanghavi,Sanghavi.jpg,4 October 1977,42,Alive,"Sangavi is an Indian film actress and former model, known for her works Predominantly in Telugu cinema and Tamil cinema and in few Kannada cinema, Malayalam Cinema and Hindi cinema. In a film career spanning 15 years she was starred in over 80 feature films.",5ea7cf8fff604553fe2275f4
Sanjjanaa,/wiki/Sanjjanaa,Sanjjanaa.jpg,10 October 1989,30,Alive,"Sanjjanaa Galrani is an Indian model and film actress. Galrani made her film debut in the Tamil film Oru Kadhal Seiveer, and soon known for her controversial role in the Kannada film Ganda Hendathi. Her supporting role in the 2008 Telugu film Bujjigadu.",5ea7cf95ff604553fe2275f5
Pooja Gandhi,/wiki/Pooja_Gandhi,Pooja Gandhi.jpg,7 October 1983,36,Alive,"Pooja Gandhi is an Indian actress and producer, who mainly works in Kannada language films and also appears in Tamil, Malayalam, Bengali and Hindi.",5ea7cf99ff604553fe2275f6
Santoshi,/wiki/Santoshi_(actress),Santoshi.jpg,17 August 1956,63,Alive,"Rajkumar Santoshi is an Indian film director, producer and screenwriter of Hindi films. Having received several accolades including three National Film Awards and six Filmfare Awards, he made his ...",5ea7cf9dff604553fe2275f7
Sara Ali Khan,/wiki/Sara_Ali_Khan,Sara Ali Khan.jpg,12 August 1995,24,Alive,"Sara Ali Khan is an Indian actress who works in Hindi films. A member of the Pataudi family, she is the daughter of actors Amrita Singh and Saif Ali Khan and the paternal granddaughter of Mansoor Ali Khan Pataudi and Sharmila Tagore.",5ea7cfa2ff604553fe2275f8
Sarah Jane Dias,/wiki/Sarah_Jane_Dias,Sarah Jane Dias.jpg,3 December 1982,37,Alive,"Sarah-Jane Dias is an Indian actress, host, VJ and former beauty queen. She was the winner of Femina Miss India 2007 and was a VJ for Channel V.",5ea7cfa8ff604553fe2275f9
Saranya Mohan,/wiki/Saranya_Mohan,Saranya Mohan.jpg,19 February 1989,31,Alive,"Saranya Mohan is a former Indian film actress, who has acted in Malayalam, Tamil, Telugu, Kannada and Hindi films. She is probably best known for her performances in Yaaradi Nee Mohini, Vennila Kabadi Kuzhu, Eeram, Velayudham and Osthi.",5ea7cfb0ff604553fe2275fa
Sarayu (actress),/wiki/Sarayu_(actress),Sarayu (actress).jpg,10 July 1989,30,Alive,"Sarayu is an Indian film actress who appears in Malayalam films and television shows. She made her debut in the movie Kappal Muthalaali, which was released in 2009. Although the film was an average entertainer, she was noted for her performance.",5ea7cfb8ff604553fe2275fb
Sarika,/wiki/Sarika,Sarika.jpg,5 December 1960,59,Alive,"Sarika Thakur, better known as Sarika, is an Indian actress. Apart from acting, she also served as costume designer, sound designer & associate director for Kuruthipunal under Raaj Kamal Films International. In 2005, she won the National Film Award for Best Actress for the English film Parzania.",5ea7cfbdff604553fe2275fc
Saritha,/wiki/Saritha,Saritha.jpg,7 June 1960,59,Alive,"Saritha is a South Indian actress who has acted in more than 250 films in Tamil, Malayalam, Kannada and Telugu languages. She was one of the popular and critically acclaimed lead actresses during the 1980s. She also appeared in a television serial, Selvi. She is also credited as a dubbing artist.",5ea7cfc0ff604553fe2275fd
Saroja Devi,/wiki/B._Saroja_Devi,Saroja Devi.jpg,7 January 1938,82,Alive,"B. Saroja Devi is an Indian actress who has acted in Kannada, Tamil, Telugu and Hindi movies. One of the most successful female leads in the history of Indian cinema, she acted in around 200 films in over six decades. She is known by the epithets ""Abinaya Saraswathi"" in Kannada and ""Kannadathu Paingili"" in Tamil.",5ea7cfc3ff604553fe2275fe
Sathyabhama,/wiki/Sathyabhama_(Kannada_actress),Sathyabhama.jpg,,About,Alive,"Sathyabama Institute of Science and Technology, formerly Sathyabama University, is a Christian higher education deemed to be university institute, situated at Chennai, Tamil Nadu, India]. It was founded in 1987 as Sathyabama Engineering College by Jeppiaar and received its deemed to be university status in 2001.",5ea7cfc8ff604553fe2275ff
Saumya Tandon,/wiki/Saumya_Tandon,Saumya Tandon.jpg,3 November 1984,35,Alive,"Saumya Tandon is an Indian television and film actress, host. She is well known for playing the lead role of Anita Vibhuti Narayan Mishra in the comedy series Bhabi Ji Ghar Par Hai! opposite Aasif Sheikh on &TV.",5ea7cfcbff604553fe227600
Savitri,/wiki/Savitri_(actress),Savitri.jpg,"13 December 1936,",45,Died,"Savitri Ganesan was an Indian film actress, playback singer, dancer, director and producer known for her works primarily in Telugu cinema and Tamil cinema. She is also known for her works in Kannada, Malayalam, and Bollywood films.
Savitri's first significant role was in the 1952 Telugu film Pelli Chesi Choodu.",5ea7cfceff604553fe227601
Sayali Bhagat,/wiki/Sayali_Bhagat,Sayali Bhagat.jpg,1 January 1984,36,Alive,Sayali Bhagat is an Indian actress and former beauty queen. She competed in Femina Miss India 2004 and won the title of Femina Miss India World.,5ea7cfd1ff604553fe227602
Sayani Gupta,/wiki/Sayani_Gupta,Sayani Gupta.jpg,9 October 1985,34,Alive,"Sayani Gupta is an Indian film actress who appears in Hindi films. A graduate from the Film and Television Institute of India, she made her feature film debut in 2012 in Second Marriage Dot Com. She has since appeared in supporting roles in films such as Fan, Jolly LLB 2 and Article 15.",5ea7cfd3ff604553fe227603
Sayyeshaa Saigal,/wiki/Sayyeshaa_Saigal,Sayyeshaa Saigal.jpg,12 August 1997,22,Alive,"Sayesha Saigal, known mononymously as Sayyeshaa, is an Indian film actress who mostly appears in Tamil films, and has also appeared in Hindi and Telugu films. After working in a Telugu film Akhil, she made her Bollywood debut in Ajay Devgn's Shivaay, and her Tamil debut in the film Vanamagan.",5ea7cfd6ff604553fe227604
Seerat Kapoor,/wiki/Seerat_Kapoor,Seerat Kapoor.jpg,3 April 1993,27,Alive,"Seerat Kapoor is an Indian film actress, model, choreographer and dancer. She began her career as an Assistant Choreographer for Rockstar. She made her acting debut in Run Raja Run in 2014.",5ea7cfd9ff604553fe227605
Seema Biswas,/wiki/Seema_Biswas,Seema Biswas.jpg,14 January 1965,55,Alive,"Seema Biswas is an Indian film and theatre actress from Assam. She shot into prominence with the role of Phoolan Devi in Shekhar Kapur's film Bandit Queen, for which she won the National Film Award for Best Actress.",5ea7cfdcff604553fe227606
Seetha,/wiki/Seetha_(actress),Seetha.jpg,13 July 1964,55,Alive,"Seetha is an Indian film actress, television actress, and a producer known for her works predominantly in Tamil, Malayalam, Telugu cinema and a few Kannada films. She began her acting career in 1985 and was one of the mainstream heroines from 1985 to 1991.",5ea7cfe1ff604553fe227607
Shabana Azmi,/wiki/Shabana_Azmi,Shabana Azmi.jpg,18 September 1950,69,Alive,"Shabana Azmi is an Indian actress of film, television and theatre. The daughter of poet Kaifi Azmi and stage actress Shaukat Azmi, she is an alumna of Film and Television Institute of India of Pune.",5ea7cfe4ff604553fe227608
Shalini,/wiki/Shalini,Shalini.jpg,20 November 1979,40,Alive,"Shalini is a former Indian actress who predominantly worked in Malayalam films.
She debuted at the age of three as a child artist in the Malayalam film Ente Mamattikkuttiyammakku, which was produced by Navodaya Studio.",5ea7cfe7ff604553fe227609
Shamili,/wiki/Shamili,Shamili.jpg,10 July 1987,32,Alive,"Shamili, also known as Baby Shamili, born on 10 July 1987, is an Indian actress who has worked in Malayalam, Tamil, Kannada and Telugu films.",5ea7cfebff604553fe22760a
Shahana Goswami,/wiki/Shahana_Goswami,Shahana Goswami.jpg,6 May 1986,33,Alive,"Shahana Goswami is an Indian actress, now based in Paris.",5ea7cfedff604553fe22760b
Sakshi Tanwar,/wiki/Sakshi_Tanwar,Sakshi Tanwar.jpg,12 January 1973,47,Alive,"Sakshi Tanwar is an Indian actress and television presenter. She is known for her work in the television soaps Kahaani Ghar Ghar Kii and Bade Achhe Lagte Hain. In 2016, she starred in the Aamir Khan-starrer Dangal.",5ea7cff0ff604553fe22760c
Sharmila Mandre,/wiki/Sharmila_Mandre,Sharmila Mandre.jpg,28 October 1990,29,Alive,"Sharmiela Mandre is an Indian film actress and producer. She is well known for her works predominantly in Kannada cinema, as well as a few Tamil & Telugu films.",5ea7cff2ff604553fe22760d
Sharmilee,/wiki/Sharmilee,Sharmilee.jpg,17 February 1985,35,Alive,"Meenakshi, also known as Sharmilee or Sharmili, is a Malayalam actress. She made her debut in Malayalam films. The Kerala Film Critics Association named her their 2005 debutante artist. In all of her Tamil-language films, she was credited as Sharmilee.",5ea7cff5ff604553fe22760e
Shreya Narayan,/wiki/Shreya_Narayan,Shreya Narayan.jpg,22 February 1985,35,Alive,"Shreya Narayan is an Indian film and television actress, model, writer and social worker.",5ea7cff8ff604553fe22760f
Shakeela,/wiki/Shakeela,Shakeela.jpg,19 November 1973,46,Alive,"C. Shakeela, known mononymously as Shakeela, is an Indian film actress and former glamour model. She predominantly acted in Southern Cinema. Shakeela debuted in the film Playgirls at the age of 18 as a supporting actress.",5ea7cffaff604553fe227610
Shamita Shetty,/wiki/Shamita_Shetty,Shamita Shetty.jpg,2 February 1979,41,Alive,"Shamita Shetty is an Indian Bollywood actress and interior designer. She made her debut with the blockbuster Mohabbatein in 2000. Her portrayal of Ishika earned her the IIFA Award for Star Debut of the year. She was a contestant in the reality show, Bigg Boss in 2009.",5ea7cffdff604553fe227611
Sharmila Tagore,/wiki/Sharmila_Tagore,Sharmila Tagore.jpg,8 December 1944,75,Alive,"Sharmila Tagore is a former Indian film actress known for her works in Hindi cinema as well as Bengali cinema. She has received two National Film Awards and two Filmfare Awards for her performances.
She led the Indian Film Censor Board from October 2004 till March 2011.",5ea7d000ff604553fe227612
Shashikala,/wiki/Shashikala,Shashikala.jpg,4 August 1932,87,Alive,"Shashikala Om Prakash Saigal, better known by her first name, is an Indian film and television actress, who has played supporting roles in over 100 Bollywood films.",5ea7d003ff604553fe227613
Shazahn Padamsee,/wiki/Shazahn_Padamsee,Shazahn Padamsee.jpg,18 October 1987,32,Alive,"Shazahn Padamsee is an Indian film and stage actress, who has also worked as model. Daughter of noted actors Alyque Padamsee and Sharon Prabhakar, she made her first film appearance in the 2009 Hindi film Rocket Singh: Salesman of the Year.",5ea7d005ff604553fe227614
Sheela,/wiki/Sheela_(actress),Sheela.jpg,22 March 1945,75,Alive,"Sheela is an Indian film actress who works predominantly in Malayalam cinema. Paired with Prem Nazir, they hold the Guinness World Record for acting in the largest number of films together as heroine and hero.",5ea7d009ff604553fe227615
Sheela,/wiki/Sheela_(Tamil_actress),Sheela.jpg,22 March 1945,75,Alive,"Sheela is an Indian film actress who works predominantly in Malayalam cinema. Paired with Prem Nazir, they hold the Guinness World Record for acting in the largest number of films together as heroine and hero.",5ea7d00cff604553fe227616
Sheena Bajaj,/wiki/Sheena_Bajaj,Sheena Bajaj.jpg,16 June 1992,27,Alive,"Sheena Bajaj is an Indian actress who has worked in many television serials, including Jassi Jaisi Koi Nahin, Best of Luck Nikki, Thapki Pyar Ki, Khatmal E Ishq and Mariam Khan - Reporting Live.",5ea7d00fff604553fe227617
Sheena Chohan,/wiki/Sheena_Chohan,NA,,,Alive,,5ea7d011ff604553fe227618
Sheena Shahabadi,/wiki/Sheena_Shahabadi,Sheena Shahabadi.jpg,10 April 1986,34,Alive,"Sheena Shahabadi is an Indian film actress. Her first film role was starring in the film Teree Sang.
She is the daughter of Rajkumar Shahbadi and actress Sadhana Singh. She became interested in acting because of her mother's work.
Shahabadi was formerly married to Vaibhav Gore.",5ea7d015ff604553fe227619
Shenaz Treasurywala,/wiki/Shenaz_Treasurywala,Shenaz Treasurywala.jpg,29 June 1981,38,Alive,"Shenaz Treasurywala is an Indian actress, TV host, writer, and travel vlogger.",5ea7d018ff604553fe22761a
Sherin,/wiki/Sherin,Sherin.jpg,2 May 1984,35,Alive,"Sherin Shringar, known by her stage name Sherin or Shirin is an Indian actress, who has appeared in Kannada, Tamil, Malayalam and Telugu films.",5ea7d01aff604553fe22761b
Sherlyn Chopra,/wiki/Sherlyn_Chopra,Sherlyn Chopra.jpg,11 February 1984,36,Alive,"Sherlyn Chopra is an Indian film actress and model known for her work in Bollywood. She is described as a sex symbol. In July 2012, Chopra became the first Indian woman to pose for Playboy magazine. The photos were released two years later. She was then selected to host the sixth season of the show MTV Splitsvilla.",5ea7d01dff604553fe22761c
Shilpa Shetty,/wiki/Shilpa_Shetty,Shilpa Shetty.jpg,8 June 1975,44,Alive,Shilpa Shetty Kundra is an Indian actress and television personality primarily known for her work in Hindi films and the winner of Celebrity Big Brother 5.,5ea7d020ff604553fe22761d
Shilpa Shirodkar,/wiki/Shilpa_Shirodkar,Shilpa Shirodkar.jpg,20 November 1969,50,Alive,"Shilpa Shirodkar is an Indian actress and former photo model who worked primarily in Hindi-language films from 1989 to 2010. After a 13-year hiatus from acting, she made her comeback to acting, this time on television in the Zee TV series Ek Mutthi Aasmaan in 2013.",5ea7d023ff604553fe22761e
